7.863,-8.247,321.6,1.1,1.1,2020-01-14,0220,A,100,6.0NRT,291.5,24.4,N
7.856,-8.258,326.5,1.1,1.1,2020-01-14,0220,A,100,6.0NRT,291.2,30.7,N
7.854,-8.248,329.3,1.1,1.1,2020-01-14,0220,A,100,6.0NRT,290.5,34.6,N
4.984,-68.132,311.9,1.3,1.1,2020-01-14,0245,T,84,6.0NRT,292.6,13.6,N
5.048,-68.674,318.7,1.4,1.2,2020-01-14,0245,T,97,6.0NRT,292.1,24.5,N
5.058,-68.676,318.3,1.4,1.2,2020-01-14,0245,T,97,6.0NRT,291.8,24,N
8.483,-67.285,334.2,1.1,1,2020-01-14,0245,T,100,6.0NRT,292.5,36.1,N
8.481,-67.294,319.6,1.1,1,2020-01-14,0245,T,99,6.0NRT,292.5,16.5,N
8.521,-67.267,312.1,1.1,1,2020-01-14,0245,T,84,6.0NRT,291.3,10.5,N
8.543,-67.37,319.5,1.1,1,2020-01-14,0245,T,99,6.0NRT,292.6,17.8,N
8.549,-67.693,314.5,1.1,1.1,2020-01-14,0245,T,89,6.0NRT,292.7,12.9,N
8.551,-67.746,323.7,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,293.3,23.1,N
8.577,-67.698,325.3,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,293.1,25.3,N
8.576,-67.708,318.4,1.1,1.1,2020-01-14,0245,T,97,6.0NRT,292.7,16.7,N
8.967,-66.804,326,1,1,2020-01-14,0245,T,100,6.0NRT,292.9,23.9,N
9.373,-64.533,313.4,1,1,2020-01-14,0245,T,87,6.0NRT,291.4,11.8,N
9.39,-64.545,323.2,1,1,2020-01-14,0245,T,100,6.0NRT,291.9,21,N
9.564,-63.631,312.3,1.1,1.1,2020-01-14,0245,T,85,6.0NRT,291.1,12.7,N
9.646,-63.566,342.3,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,291.3,56.4,N
9.644,-63.576,316.3,1.1,1.1,2020-01-14,0245,T,93,6.0NRT,290.9,16.2,N
9.623,-63.728,327.6,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,288.9,30.1,N
9.655,-63.567,319.9,1.1,1.1,2020-01-14,0245,T,99,6.0NRT,291,20.5,N
9.648,-63.618,340.8,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,293.2,52,N
9.647,-63.628,368.3,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,294.1,130.8,N
9.658,-63.619,341.2,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,292.3,52.5,N
9.656,-63.629,351.8,1.1,1.1,2020-01-14,0245,T,100,6.0NRT,292.3,77.4,N
11.74,-70.2,328.8,1.4,1.2,2020-01-14,0245,T,100,6.0NRT,292.5,43.2,N
14.295,105.727,340.1,1,1,2020-01-14,0330,T,90,6.0NRT,303.3,39.4,D
14.294,105.737,331.8,1,1,2020-01-14,0330,T,85,6.0NRT,305.2,25.5,D
14.37,104.81,328.3,1.1,1.1,2020-01-14,0330,T,81,6.0NRT,305.6,19.6,D
14.369,104.82,330.9,1.1,1.1,2020-01-14,0330,T,83,6.0NRT,305.5,22.8,D
14.204,105.912,334.5,1,1,2020-01-14,0330,T,86,6.0NRT,305.5,26.6,D
14.203,105.921,333,1,1,2020-01-14,0330,T,85,6.0NRT,306.1,23.9,D
14.345,104.35,342.9,1.2,1.1,2020-01-14,0330,T,91,6.0NRT,303.7,53.1,D
13.977,106.592,328.9,1,1,2020-01-14,0330,T,82,6.0NRT,301.3,22.7,D
14.038,105.72,333,1,1,2020-01-14,0330,T,84,6.0NRT,303.7,26.7,D
13.903,105.635,337.5,1,1,2020-01-14,0330,T,88,6.0NRT,302.9,33.1,D
13.715,106.366,330.3,1,1,2020-01-14,0330,T,82,6.0NRT,301.7,23,D
13.707,106.355,340.5,1,1,2020-01-14,0330,T,90,6.0NRT,302.9,37.1,D
13.657,106.704,343.1,1,1,2020-01-14,0330,T,91,6.0NRT,304.7,39.4,D
13.744,106.039,336.8,1,1,2020-01-14,0330,T,87,6.0NRT,304.1,30.1,D
13.904,104.859,346.8,1.1,1.1,2020-01-14,0330,T,93,6.0NRT,305.8,55.6,D
13.622,106.056,339.2,1,1,2020-01-14,0330,T,88,6.0NRT,307.9,31.2,D
13.33,107.959,340,1,1,2020-01-14,0330,T,90,6.0NRT,302.5,37.7,D
13.526,106.587,348.4,1,1,2020-01-14,0330,T,89,6.0NRT,308.5,48.2,D
13.825,104.34,330.6,1.2,1.1,2020-01-14,0330,T,81,6.0NRT,306.8,22.1,D
13.38,107.387,331.5,1,1,2020-01-14,0330,T,83,6.0NRT,305.5,21.3,D
13.606,105.777,342.5,1,1,2020-01-14,0330,T,90,6.0NRT,304.5,40.7,D
13.605,105.787,339.2,1,1,2020-01-14,0330,T,88,6.0NRT,304.4,34.7,D
13.496,106.546,333.3,1,1,2020-01-14,0330,T,83,6.0NRT,304.9,22.5,D
13.361,107.45,341.1,1,1,2020-01-14,0330,T,90,6.0NRT,305.1,33.9,D
13.36,107.459,354.4,1,1,2020-01-14,0330,T,97,6.0NRT,307.7,61.1,D
13.487,106.544,361.6,1,1,2020-01-14,0330,T,100,6.0NRT,306.8,80.3,D
13.366,107.294,349.1,1,1,2020-01-14,0330,T,94,6.0NRT,306,51.2,D
13.364,107.303,360,1,1,2020-01-14,0330,T,99,6.0NRT,308.5,77,D
